content,sentiment
setiap mau membayar tagihan lewat aplikasi kok selalu peningkatan aplikasi  aplikasi  gak perlu peningkatan cuma jaringan  gak usah kebanyak manipulasi dan marketing gak jelas ,-1
terbaik  saya beri bintang   jika ada    inti nya klo ada kendala laporan ke customer service    sukses my indihome   terima kasih,1
aplikasi my indihome emang the best lah memepermudah kita untuk mengetahui informasi mulai dari aplikasi langganan samapai promo paket paket tambahan yang menarik sangat membantu bagi saya yang kadang lupa bayar tagihanya  jadi bisa cek tagihan dan riwayat pembayaran bulan sebelumnya,1
saya sudah membayar tagihan bulanan tetapi masih isolir untuk berlangganan aktifasi layanan indihome yg lain  mohon bantu segera diatasi  mohon segera perbaiki aplikasi ini  karna untuk layanan pengaduannya tidak bisa di gunakan ,-1
bagus aplikasi nya setelah beberapa bulan tidak bisa login gara gara nomor ponsel yg di daftarin sama team marketing nya salah  akhirnya dibantu sama team aplikasi my indihome   close masalahnya   bisa digunakan kembali ,1
sangat membantu dan sangat berguna untuk mengecek koneksi dan komplen bisa satu pintu      terima kasih my indihome,1
aplikasinya bagus  memudahan customer pengguna indihome untuk cek tagihan   dan melihat promo promo menarik lain nya di indihome  ,1
makin kacau aplikasinya susah buat di buka susah buat bikin laporan gangguan sering gak bisa,-1
sama saja ke   dm twitter sudah  tetap tanpa penjelasan dan kepastian terhadap pelanggan     kecewa  thx,-1
aplikasinya lemot  sering gangguan    pakai wifi ga bisa dibuka aplikasinya  harus pakai data seluler bru bsa     tolong tingkatkan lagi aplikasinya ,-1
aplikasi yg sangat bagus  dan mudah digunakan baik fitur dan programnya  jika ada masalah gangguan dilapor lewat aplikasi myindihome respon teknisi lebih cepat  layak dapat bintang         ,1
aplikasi myindihome sangat mudah untuk dipakai past respon pokonya  segala tingga pencet saja mau bayar tagihan gk ribet dan penanganan nya past respon bgt  saya puasa dengan my indihome,1
aplikasi yg luar biasa  terutama untu cek tagihan  cek penggunaan kuota  dan masih banyak lagi  intinya dalam satu aplikasi bisa memudahkan dalam segala hal,1
aplikasi nya keren sangat membantu  terutama untuk laporan gangguan  fast respond banget walaupun lapornya pada tengah malam sekali  dan untuk mengetahui pemakaian internet juga bisa ,1
aplikasi ini sangat bagus apalagi dengan fitur fitur yang sangat mempermudah user indihome untuk mengecek dan membayar tagihan dengan mudah  kita juga bisa mengecek berapa banyak pemakaian internet kita  dan yang paling saya suka fitur poinnya karena memberikan keuntungan  saya harap indihome dapat menjaga kualitas yang bagus ini   ,1
aplikasi ini sangat membantu  apalagi kalo ad gangguan  tinggal buat laporan keluar tiket  tinggal tunggu teknisi datang  dan juga bisa memantau banyak hal  baik penggunaan jumlah perangkat yg terhubung juga jumlah poin yg sdh terkumpul  tinggal tukar lewat aplikasi my indihome saja  semoga aplikasi ini semakin memperbarui hal hal yg lebih mantapz    ,1
aplikasi my indihome sangat informatif dan mudah digunakan  kita bisa memantau penggunaan  pembayaran dan upgrade serra mengetahui promo2 menarik disini,1
aplikasinya cukup membantu dan mempermudah akses pengecekan dan pembayaran tagihan   informasi yg dikeluarkan oleh indihome selulu update tentang produk dan promo  terimakasih   note     sinyal internet kadang down bila malam hari    mgkn bisa lebih dipercepat membuka aplikasinya  lemot      ,1
aplikasi myindihome sangat membantu saya untuk mengetahui segala kebutuhan internet yg sy butuhkan  mulai dari pemakaian internet  upgrade kecepatan  penawaran film2 terbaik  dll   yang paling baik lagi ada konten2 yg berisi tentang soal2 latihan untuk anak sekolah  sangat membantu dalam pembelajaran anak saya  trima kasih indihome  tetap menjadi yang terbaik dan bisa memberikan yang terbaik bagi pengguna indihome di seluruh indonesia   ,1
mantap jaringan sesuai yang di inginkan   rekomended buat yang mau pasang wifi  ,1
jelek sekali aplikasinya    ayolah  anda bisa membut aplikasi yg jauh lebih bagus drpd beginian  ,-1
pelayanan bagus   fast respon jaringan bagus tidak pernah gangguan selama saya pakai indihome   the best sih indihome  ,1
keren nih aplikasi  baru kali ini ada aplikasi yang betul betul memudahkan urusan kita terkait dengan indihome  mulai dari permintaan pasang baru indihome  cek tagihan  bayar tagihan  info berbagai macam produk  mau ganti paket layanan dan masih banyak lainnya  gak rugi dech install aplikasi ini  joss      ,1
apliaksi yg sangat baik dan sangat membantu  khususnya dalam pembayaran tagihan indihone,1
mantapp luar biasaaa   dapat membantu pekerjaan sehari hari di kantor    speed lari kencang tanpa hambatan   maju terus indihome   selalu berikan layanan yang terbaik    mantap   terima kasih ,1
aplikasi nya sangat baik berguna sekali saat ada gangguan sinyal dan pengecekan semoga makin baik lagi,1
hampir 5 tahun menggunakan layanan indihome hampir tidak ada kendala yang berarti paling cuma gangguan massal itupun sebentar  dengan pelayanan pengaduan kendala yang diproses dengan cepat oleh tenaga ahli semakin membuat nyaman kita sebagai pelanggan dalam menggunakan indihome  terima kasih telkom dan indihome semoga makin baik lagi pelayanan nya  wassalam   ,1
aplikasi ini bagus kita bisa melihat tagihan kita dan kita kadang bisa dpt poin dan kita kadang bisa liat pemakaian kitaa,1
sesuai pengalaman saya pelayanan pengaduan tidak cepat di tangani tolong sebagai provider lama milik negara juga diperbaiki kualitas pelayananya sudah 3 hari internet mati tidak ada penanganan ataupun yang menghubungi menanyakan kalau memang mau nilai baik berikan yang terbaik kita pelanggan juga akan berikan komentar yang baik karena puas tapi kalau tidak harap di terima kritikannya dan diperbaiki kedepannya agar pelanggan tidak kecewa,1
aplikasi yang membantu banget untuk kebutuhan internet di rumah  mantap  ,1
sudah semakin bagus   terutama di fitur pembayaran    perubahan status pembayaran bisa di verifikasi cepat dan sudah tersedianya fitur deteksi pemakaian bulanannya  dan untuk fitur pendaftaran pelanggan baru pun langsung di proses hari itu juga ,1
aplikasi apa ini  sampah  loading lama  pakai jaringan indihome saja nunggu lama,-1
aplikasi yang sangat lengkap bisa melihat tagihan bulanan  bisa juga melihat poin dan masih banyak lagi  keren lah pokoknya  jaringan indihomenya juga cepat,1
aplikasinya sangat bermanfaat sekali  simple dan lengkap  penanganan dari setiap keluhan juga cepat  semoga kedepannya lebih ditingkatkan lagi dan semakin banyak promo promo yang tersedia  terima kasih,1
alhamdulillah selama  h berlangganan indihome  jaringan lancar  belajar lancar semua happy ,1
sangat baik n membantu sekali   semoga telkomsel tetap jaya   indihome merupakan pelayan internet yang baik  banyak memberikan inspirasi   layanan n pelayan yang ramah   banyak fitur fitur terbarukan   ,1
sudah  tahun menggunakan indihome  sangat membantu dalam mengerjakan tugas kerja menggunakan wifi  sekarang mau pasang wifi indihome lagi dirumah yg baru,1
ga bisa login terus  maitenance aja terus alasannya ,-1
pelayanan terbaik untuk keamanan dan kenyamanan pada pelanggan setia nya    pokok nya sip deh,1
apasih tiap mau bayar gagal mulu alasan sedang peningkatan layanan  mau login habis masukin kode juga gitu apk cupu,-1
aplikasi yang sangat2 bagus mudah untuk melihat pemakean internet dan yang pastinya banyak membantu,1
aplikasi yg sangat membantu memberikan informas tagihan  mendapat point yg sangat berguna bagi penggunanya,1
aplikasi ini sangat memudahkan  cukup 1 aplikasi kita bisa mengakses semua  selain tagihan perbulan jg memudahkan untuk mencari solusi jika ada kendala terkait koneksi wifi  ,1
naaaahh klo gini kn enak tampilan nya sger2 adem ayem   the best lh pokok nya buat my indihome  semoga kedepannya layanan dan hiburan dri my indihome lebih luas serta lebih menarik   suksess terusss     ,1
aplikasi ini sangat membantu saya sebagai penggunanya  bisa bayar tagihan  lapor gangguan dan sebagainya  saya dapat melakukan semua hal dari rumah saja tidak perlu ke kantor telkom  saya pernah beberapa kali melaporkan gangguan melalui aplikasi ini dan petugas telkom langsung datang ke rumah saya untuk menyelesaikan masalah yang saya hadapi tanpa biaya apapun  terima kasih atas pelayanannya  mohon agar dapat dipertahankan  bila perlu ditingkatkan lagi untuk lebih memuaskan pelanggan ,1
sempat ada kendala masuk aplikasi beberapa kali  lapor ke pihak indihome nya respon cpt   tanggap banget di bantu smpai benar² bisa login   thanks you indihome  semoga selalu jadi yg terbaik,1
sangat membantu sekali  saad ini versi terbaru nya bagus  mudah dipahami  pertahankan atau lebih baguskan app nya ,1
aplikasinya bagus  sangat mudah digunakan banyak pilihan yang kita mau tingkatkan untuk kebutuhan yang kita mau juga kita diberikan hadiah yang sangat bagus serta pilihan untuk menonton tv maupun netflix,1
aplikasinya sangat membantu sih sejauh ini  kalau ada gangguan ada notif  bs tau brp banyak pemakaian  bisa tau promo2 juga  pokoknya keren indihome,1
aplikasi myindihome ini merupakan aplikasi yang cukup memuaskan  apalagi memiliki banyak fitur2 untuk melakukan pembayaran dll,1
pengalaman selama menggunakan aplikasi myindihome  alhamdulillah    sangat memudahkan saya untuk bertransaksi dan menggunakan fitur fitur yang dimiliki ditawarkan  pelayanan pelanggan yang sangat membantu sekali ,1
fitur lumayan membantu   tetapi aplikasi sering lelet   loading terus,1
aplikasi yang sangat membantu untuk mengecek nomor pelanggan dan biaya langganan perbulan  namun tiap aplikasi tidak ada yang sempurna  saran saya tingkatkan lagi kualitas dan juga penukaran merchandise setidaknya ada di setiap daerah dong  sayang nih poin saya hehe ,1
cara mudah mengecek pemakaian dan mengaktifkan paket tambahan serta langganan streaming,1
aplikasi yg sangat mudah digunakan terutama  terdapat banyak fitur didalam aplikasi  ada total tagihan   penggunaaan data yg telah dipakai  riwayat pembayaran  dan aplikasi peduli lindungi ,1
dulu sebelum pasang indihome 1 bulan bisa habis  ts ribu buat beli kuato  setelah pakai indihome jadi lebih hemat  salain itu bisa membuat kelurga saya senang  anak saya bisa nonton kartun sepuasnya   orang tua saya bisa nonton ceramah  belajar bertani dari youtube    untuk aku sendiri bisa karaokean di youtube  bisa download banyak aplikasi di tv  banyak siaran tv yang menarik    dan dengan adanya indihome saya sebagian aktifitas saya lebih mudah  y walaupun beberapa kali ada gangguan jaringan,1
bagus  stabil   meski tempat saya ada di kampung  ,1
waw aplikasi ini sangat penting karna kita dengan mudah mengetahui pemakaian internet dan mengetahui tagihan kita setiap bulan,1
mohon untuk pembayaran post paid melalui link aja tidak terlalu lama pending  jika bisa real time saja  terimakasih ,1
saya pengguna indihome  jujur saya merasa sangat terbantu dengan adanya aplikasi ini  saya jadi mengetahui hal hal yang berkaitan debgan wifi saya lebih mudah  untuk indihome ya sendiri jujur saya merasa sangat puas dengan pelayanannya  waktu itu wifi saya eror  yang kesalahannya hanya sepele  yakni hanya perlu menekan tombol on pada wifi  tapi indihome sangat sigap dalam mengatash masalah  dan setah mengetahui permasalahan sepele  tenaga teknis tetap ramah kpd saya  indihome memang the best   ,1
apk ini sangat membantu   utk mengelola wifi dirumah tanpa harus keluar rumah  terutama utk pengaduan masalah jaringan dan respon cepat   ok banget ni aplikasi  ,1
alhamdulillah dari sebelum pandemi dengan usaha susah payah tarik kabel sepanjang panjangnya saya usahakan demi indihome karena itu belum masuk kampung saya    akhirnya pas pandemi menjadikan indihome membuka odp nya dirumah saya karena semua yang sekolah belajar dari rumah  jadi bisa sambung lebih dekat  dan langsung full pelanggan  mulai dari pasang yang   mb naik ke    skrg sudah mau setahun lebih pakai   mbps dan masih nyaman  sekarang status saya udah gold  terimakasih indihome   ,1
koneksi cepat dan baguss,1
aplikasi indihome cukup baik memberikan informasi yg komplete mulai dari informasi tagihan kemudian fitur pilihan berbagai fitur internet dan tv sukses utk app myindihome,1
jaringan y bagus banget tidak lemot  puas banget pake jaringan indihome    indihome mantap    ,1
untuk kualitas jaringan the best  harga murah tapi kestabilan speed luar biasa  kalo dipikir pikir rugi kalo ngga masang soalnya kualitas top ,1
aplikasi my indihome merupakan aplikasi terbaik  menu icon yang mudah dipahami tidak cukup rumit dan bisa bayar langsung melalui my indihome tiap bulan tidak perlu keluar rumah dan banyak sekali hadiah yang ditawarkan setelah menggunakan my indihome     semoga tetap konsisten memberikan pelayanan terbaik untuk para konsumen indihome,1
gak jelas sering gabisaa  terus di suruh login ulang eh pas login gagal pas verif,-1
sangat bagus dan cepat untuk keluhan setiap respon,1
lambat  gak bisa bikin pengaduan lewat aplikasi lagi ,-1
aplikasi yg sangat membantu mengetahui tagihan layanan langganan bnyak info menarik seputar promo indihome dri update kecepatan hingga lainnya diarea sya bagus kualitas internetnya dengan kecepatan  bps sngat bagus lah ,1
aplikasi ini sangat membantu sekali untuk melakukan pembayaran maupun cek tagihan dan mau berlanganan  dan cara mendaftarnya juga mudah dan sampai sekarang ini belum ada kendalah trimakasi myindihome,1
mantap   enak cek di apk untuk biaya pembayaran,1
aplikasi ini mudah digunakan saat bermanfaat sekali untuk melihat tagihan,1
sangat mudah aplikasi my indihome ini   mudah untuk pembayaran   kita bisa check status wifi atau paket kita   poko nya mantaaaap,1
mantap    jaringannya bagus kecepatan internet nya bukan kaleng kaleng tapi bener² real sesuai yg ad di iklan   kecepatan  bps kapasitas  erangkat tapi saya coba   perangkat masih lancar² aja       ,1
sudah  bulan saya pakai di ps4  kecepatannya ga diragukan ,1
aplikasi yang sangat membantu selama memakai indihome tidak pernah dapat masalah besar selalu cepat penangannya trimakasih indihome sya sangat puas,1
kecepatan penanganan gangguan yg sangat sigap  tengkyu indihome     ,1
sudah 1 tahun pengguna indihome   masih nyaman sama kualitas jaringan nya oke   dan untuk fitur diaplikasi khusus indihome semoga lebih banyak lagi untuk pelenggan² yang berlangganan indihome semoga kedepannya lebih di maksimalkan lagi untuk aplikasinya   untuk sekarang tidak ada masalah apapun  thanks indihome,1
pelayanan indihome sangat tidak baik sekali  saya jadwalkan pemasangan tgl 9 pagi siang eh dikabarin malamnya katanya tgl   mau di survei tpi sampai sore ga dateng² dan gabisa dihubungin di telepon ga di angkat pihak indihomenya,-1
awalnya susah masuk  tp minta bantuan lewat wa indihome care tanggapanny cepat  dan langsung bisa selesai  terimakasih,1
masuk aplikasi tidak bisa login   tolong dong admin,-1
servis memuaskan layanan cepat   instalasi juga juga tidak nunggu lama,1
mantap  sangat membantu memantau informasi penggunaan data dan total pembayaran,1
